Internal_ID,Internal_Variant_ID,Brand,FC_Title_Short,US_Title_Short,SKU,Visible,Stock_Disable_Sold_Out,Score,Priorité,Type de correction,Erreurs critiques,Erreurs majeures,Erreurs mineures,Alertes catalogue
38070613,!ID:62538543,R+Co,Sunset Blvd | Shampooing Quotidien pour Cheveux Blonds ,Sunset Blvd | Daily Blonde Shampoo,,Y,N,100,Conforme,,,,,
38070620,!ID:62538549,R+Co,Sunset Blvd | Après-Shampooing Quotidien pour Cheveux Blonds ,Sunset Blvd | Daily Blonde Conditioner,810374026342,Y,N,100,Conforme,,,,,
38070620,!ID:62538564,R+Co,Sunset Blvd | Après-Shampooing Quotidien pour Cheveux Blonds ,Sunset Blvd | Daily Blonde Conditioner,,Y,N,100,Conforme,,,,,
38070643,!ID:62538587,R+Co,Television | Shampooing Cheveux Parfaits ,Television | Perfect Hair Shampoo,,Y,N,100,Conforme,,,,,
38070643,!ID:62538592,R+Co,Television | Shampooing Cheveux Parfaits ,Television | Perfect Hair Shampoo,,Y,N,100,Conforme,,,,,
38070646,!ID:62538599,R+Co,Television | Après-Shampooing Cheveux Parfaits ,Television | Perfect Hair Conditioner,,Y,N,100,Conforme,,,,,
38070646,!ID:62538606,R+Co,Television | Après-Shampooing Cheveux Parfaits ,Television | Perfect Hair Conditioner,,Y,N,100,Conforme,,,,,
38070654,!ID:62538612,R+Co,Television | Masque pour une Chevelure Parfaite  (147ml/5oz),Television | Perfect Hair Mask (147ml/5oz),,Y,N,100,Conforme,,,,,
38070657,!ID:62538616,R+Co,Analog | Shampooing Mousse Démêlant  (177ml/5.75oz),Analog | Cleansing Foam Conditioner (177ml/5.75oz),,Y,N,100,Conforme,,,,,
38070660,!ID:62538620,R+Co,Casette | Shampooing pour Cheveux Bouclés + Complexe à Base d'Huile de Graines Riche ,Cassette | Curl Defining Shampoo + Superseed Oil Complex,,Y,N,100,Conforme,,,,,
38070660,!ID:62538630,R+Co,Casette | Shampooing pour Cheveux Bouclés + Complexe à Base d'Huile de Graines Riche ,Cassette | Curl Defining Shampoo + Superseed Oil Complex,,Y,N,100,Conforme,,,,,
38070668,!ID:62538635,R+Co,Cassette | Revitalisant pour Cheveux Bouclés + Complexe à Base d'Huile de Graine Riche,Cassette | Curl Defining Conditioner + Superseed Oil Complex,,Y,N,100,Conforme,,,,,
38070668,!ID:62538639,R+Co,Cassette | Revitalisant pour Cheveux Bouclés + Complexe à Base d'Huile de Graine Riche,Cassette | Curl Defining Conditioner + Superseed Oil Complex,,Y,N,100,Conforme,,,,,
38070701,!ID:62538674,R+Co,Mannequin | Pâte de Coiffage ,Mannequin | Styling Paste,,Y,N,100,Conforme,,,,,
38070709,!ID:62538687,R+Co,Motorcycle | Gel Souple (147ml/5oz),Motorcycle | Flexible Gel (147ml/5oz),,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
38070734,!ID:62538721,R+Co,Waterfall | Lotion Hydratation + Brillance ,Waterfall | Moisture Shine Lotion,,Y,N,100,Conforme,,,,,
38070742,!ID:62538729,R+Co,Aircraft | Mousse Pommade,Aircraft | Pomade Mousse,810374022795,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
38070749,!ID:62538736,R+Co,Chiffon | Mousse de coiffage (165ml/5.6oz),Chiffon | Styling Mousse (165ml/5.6oz),,Y,N,100,Conforme,,,,,
38070751,!ID:62538740,R+Co,Rodeo Star | Mousse Coiffante Épaississante (150ml/5oz),Rodeo Star |  Thickening Style Foam (150ml/5oz),,Y,N,100,Conforme,,,,,
38070767,!ID:62538758,R+Co,Control | Pâte Souple (62g/2.2oz),Control | Flexible Paste (62g/2.2oz),,Y,N,100,Conforme,,,,,
38070784,!ID:62538781,R+Co,Dart | Pommade en Bâton (14g/0.5oz),Dart | Pomade Stick (14g/0.5oz),,Y,N,100,Conforme,,,,,
38070786,!ID:62538784,R+Co,Outer Space | Laque Souple ,Outer Space | Flexible Hairspray,810374020272,Y,N,100,Conforme,,,,,
38070788,!ID:62538787,R+Co,Vicious | Laque Tenue Forte et Souple (310ml/9oz),Vicious | Strong Hold Flexible Hairspray (310ml/9oz),,Y,N,100,Conforme,,,,,
38070790,!ID:62538789,R+Co,Foil | Laque Anti-Frisottis et Anti-Statique  (193ml/5oz),Foil | Frizz + Static Control Spray (193ml/5oz),810374020784,Y,N,100,Conforme,,,,,
38070796,!ID:62538798,R+Co,Death Valley | Shampooing Sec ,Death Valley | Dry Shampoo,,Y,N,100,Conforme,,,,,
38070805,!ID:62538812,R+Co,Rockaway | Spray Salé ,Rockaway | Salt Spray,,Y,N,100,Conforme,,,,,
38070812,!ID:62538821,R+Co,Sail | Spray Ondulations (147ml/5.2oz),Sail | Soft Wave Spray (147ml/5.2oz),,Y,N,100,Conforme,,,,,
38070817,!ID:62538828,R+Co,Trophy | Spray Brillance + Texture ,Trophy | Shine + Texture Spray,810081495622,Y,N,100,Conforme,,,,,
38070826,!ID:62538844,R+Co,Spiritualized | Shampooing Sec en Vaporisateur (119ml/4.2oz),Spiritualized | Dry Shampoo Mist (119ml/4.2oz),,Y,N,100,Conforme,,,,,
38070832,!ID:62538853,R+Co,Moon Landing | Spray Anti-Humidité  (176ml/5oz),Moon Landing | Anti-Humidity Spray (176ml/5oz),,Y,N,100,Conforme,,,,,
38070837,!ID:62538860,R+Co,Mood Swing | Spray Lissant  (119ml/4.2oz),Mood Swing | Straightening Spray (119ml/4.2oz),,Y,N,100,Conforme,,,,,
38070843,!ID:62538868,R+Co,Ballon | Spray Volumateur Sec (176ml/5oz),Ballon | Dry Volume Spray (176ml/5oz),,Y,N,100,Conforme,,,,,
38070856,!ID:62538886,R+Co,Two-Way Mirror | Huile Lissante (60ml/2oz),Two-Way Mirror | Smoothing Oil (60ml/2oz),,Y,N,100,Conforme,,,,,
38070859,!ID:62538889,R+Co,Sun Catcher | Après-Shampooing Sans Rinçage Stimulant Puissance C (119/4.2fl. oz.),Sun Catcher | Power C Boosting Leave-in Conditioner (119ml/4.2oz),,Y,N,100,Conforme,,,,,
38070862,!ID:62538894,R+Co,Zig Zag | Spray de Crêpage Texturant (177ml/5oz),Zig Zag | Root Teasing + Texture Spray (177ml/5oz),,Y,N,100,Conforme,,,,,
38070881,!ID:62538919,R+Co,Bright Shadows | Spray pour Retouche des Racines (59ml/1.5oz),Bright Shadows | Root Touch-Up Spray (59ml/1.5oz),,Y,N,100,Conforme,,,,,
38070881,!ID:62538935,R+Co,Bright Shadows | Spray pour Retouche des Racines (59ml/1.5oz),Bright Shadows | Root Touch-Up Spray (59ml/1.5oz),,Y,N,100,Conforme,,,,,
38070881,!ID:62538944,R+Co,Bright Shadows | Spray pour Retouche des Racines (59ml/1.5oz),Bright Shadows | Root Touch-Up Spray (59ml/1.5oz),,Y,N,100,Conforme,,,,,
38070881,!ID:62538945,R+Co,Bright Shadows | Spray pour Retouche des Racines (59ml/1.5oz),Bright Shadows | Root Touch-Up Spray (59ml/1.5oz),,Y,N,100,Conforme,,,,,
38070881,!ID:62538947,R+Co,Bright Shadows | Spray pour Retouche des Racines (59ml/1.5oz),Bright Shadows | Root Touch-Up Spray (59ml/1.5oz),,Y,N,100,Conforme,,,,,
38070881,!ID:62538962,R+Co,Bright Shadows | Spray pour Retouche des Racines (59ml/1.5oz),Bright Shadows | Root Touch-Up Spray (59ml/1.5oz),,Y,N,100,Conforme,,,,,
38148245,!ID:62667696,,ORIGINES | AIR Baume à Barbe Non-Parfumée 60ml (2 oz),ORIGINES | AIR Unscented Air Beard Balm 60ml (2 oz),BBAI02,N,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,Produit invisible — vérifier si volontaire
36915342,!ID:62845328,JOICO,Vero K-Pak Color | Age Defy | Coloration Crème Permanente,Vero K-Pak Color | Age Defy | Permanent Cream Color,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
36915342,!ID:62845528,JOICO,Vero K-Pak Color | Age Defy | Coloration Crème Permanente,Vero K-Pak Color | Age Defy | Permanent Cream Color,,Y,N,100,Conforme,,,,,
36915342,!ID:62845578,JOICO,Vero K-Pak Color | Age Defy | Coloration Crème Permanente,Vero K-Pak Color | Age Defy | Permanent Cream Color,,Y,N,100,Conforme,,,,,
36915342,!ID:62845638,JOICO,Vero K-Pak Color | Age Defy | Coloration Crème Permanente,Vero K-Pak Color | Age Defy | Permanent Cream Color,,Y,N,100,Conforme,,,,,
36915342,!ID:62845676,JOICO,Vero K-Pak Color | Age Defy | Coloration Crème Permanente,Vero K-Pak Color | Age Defy | Permanent Cream Color,,Y,N,100,Conforme,,,,,
36915342,!ID:62845715,JOICO,Vero K-Pak Color | Age Defy | Coloration Crème Permanente,Vero K-Pak Color | Age Defy | Permanent Cream Color,,Y,N,100,Conforme,,,,,
38259460,!ID:62867661,MY. HAICARE,INFUSE MY. COLOUR Shampooing Colorant Cuivre 250ml (8.5 oz),INFUSE MY. COLOUR Copper Shampoo 250ml (8.5 oz),,N,N,68,Action requise,HTML à corriger | SEO à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | FC meta description manquante | US meta description manquante,FR meta description manquante,Produit invisible — vérifier si volontaire
38259491,!ID:62867706,MY. HAICARE,INFUSE MY. COLOUR Après-Shampooing 250ml (8.5 oz),INFUSE MY. COLOUR Conditioner 250ml (8.5 oz),,N,Y,68,Action requise,HTML à corriger | SEO à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | FC meta description manquante | US meta description manquante,FR meta description manquante,Produit invisible — vérifier si volontaire
38563027,!ID:63407161,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407164,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407171,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407175,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407177,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407180,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407183,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407185,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407190,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407199,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407206,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407212,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407213,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407217,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407223,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407226,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407238,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407244,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407265,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407266,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407276,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407277,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407280,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407288,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407290,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563097,!ID:63407298,WELLA,WELLA - WELLOXON PERFECT Développeur en Crème,WELLOXON PERFECT Cream Developer,,Y,Y,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,Produit visible avec backorder désactivé — à vérifier
38563097,!ID:63407308,WELLA,WELLA - WELLOXON PERFECT Développeur en Crème,WELLOXON PERFECT Cream Developer,,Y,Y,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,Produit visible avec backorder désactivé — à vérifier
38563097,!ID:63407314,WELLA,WELLA - WELLOXON PERFECT Développeur en Crème,WELLOXON PERFECT Cream Developer,,Y,Y,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,Produit visible avec backorder désactivé — à vérifier
38563097,!ID:63407323,WELLA,WELLA - WELLOXON PERFECT Développeur en Crème,WELLOXON PERFECT Cream Developer,,Y,Y,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,Produit visible avec backorder désactivé — à vérifier
38563111,!ID:63407326,WELLA,WELLA - EIMI Perfect Setting. Eau de Coiffage 150ml (5.1 oz),EIMI Perfect Setting 150ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563112,!ID:63407327,WELLA,EIMI Extra Volume 288g,EIMI Extra Volume 288g,,N,Y,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,Produit invisible — vérifier si volontaire
38563123,!ID:63407341,WELLA,WELLA - EIMI Dry Me. Shampooing Sec,EIMI Dry Me,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563124,!ID:63407342,WELLA,WELLA - EIMI | BODY CRAFTER Fixatif Volumisant Tenue Souple 150ml (5.1 oz),EIMI Body Crafter 150ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563140,!ID:63407358,WELLA,WELLA - EIMI Sugar Lift. Fixatif au Sucre 150ml (5.1 oz),EIMI Sugar Lift 150ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563158,!ID:63407386,WELLA,WELLA - EIMI Root Shoot. Mousse Soulève-Raçines,EIMI Root Shoot,,Y,Y,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,Produit visible avec backorder désactivé — à vérifier
38563160,!ID:63407388,WELLA,WELLA - EIMI Pearl Styler. Gel Coiffant 102g (3.59 oz),EIMI Pearl Styler 102g,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563161,!ID:63407389,WELLA,WELLA - EIMI Sculpt Force. Gel Flubber Tenue Extra-Ferme 129g,EIMI Sculpt Force 129g,,S,Y,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,Visible lorsque disponible — configuration normale
38563174,!ID:63407407,WELLA,WELLA - EIMI Rugged Texture. Crème Texturisante Matte 75ml (2.5 oz),EIMI Rugged Texture 75ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563183,!ID:63407419,WELLA,WELLA - EIMI Flowing Form. Baume Lissant Anti-Fisottis 100ml (3.38 oz),EIMI Flowing Form 100ml,,Y,N,72,Action requise,HTML à corriger | Image à renommer | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,Image possiblement mal nommée,
38563198,!ID:63407440,WELLA,WELLA - EIMI Ocean Spritz. Fixatif au Sel 150ml (5.1 oz),EIMI Ocean Spritz 150ml,,Y,N,75,Action requise,HTML à corriger | Titre à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant | Marque présente dans un titre,,
38563027,!ID:63407460,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407461,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407472,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407484,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407492,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407493,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407499,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407519,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407528,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407532,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
38563027,!ID:63407551,WELLA,COLOR CHARM Coloration Permanente Liquide 42ml (1.4 oz),COLOR CHARM Liquid Permanent Hair Color  42ml (1.4 oz) ,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
